line_id,uom_name
12040,BOITE
12050,CARTON DE 750
12089,CARTON DE 750
12097,CARTON DE 750
12099,CARTON DE 750
12113,CARTON DE 750
12117,PIECE
12119,PIECE
12120,PIECE
12160,CARTON DE 750
12165,PIECE
12195,PIECE
12204,BOITE
12205,BOITE
12206,BOITE
12207,SACHET DE 50
12208,SACHET DE 50
12215,CARTON DE 6
12216,PIECE
12237,SACHET DE 20
12238,SACHET DE 18
12240,CARTON DE 750
12243,1
12259,CARTON DE 750
12260,CARTON DE 750
12264,PIECE
12276,PIECE
12287,BOITE DE 50
12288,BOITE DE 50
12289,BOITE DE 25
12290,BOITE DE 25
12291,PIECE
12294,CARTON DE 750
12313,CARTON DE 750
12319,PIECE
12334,SACHET DE 50
12335,SACHET DE 50
12336,FLOWPACK
12337,BOITE
12338,BOITE
12339,PIECE
12340,PIECE
12341,PIECE
12342,PIECE
12343,PIECE
12344,PIECE
12345,PIECE
12346,PIECE
12347,PIECE
12348,PIECE
12349,PIECE
12350,PIECE
12365,CARTON DE 750
12371,PIECE
12372,PIECE
12396,CARTON DE 750
12403,CARTON DE 750
12415,CARTON DE 750
12421,CARTON DE 750
12425,PIECE
12426,10
12427,PIECE
12428,PIECE
12431,CARTON DE 750
12434,1
12470,PIECE
12471,PIECE
12472,PIECE
12512,CARTON DE 750
12513,PIECE
12523,CARTON DE 750
12525,CARTON DE 750
12527,FLOWPACK
12528,PIECE
12529,PIECE
12530,PIECE
12531,PIECE
12532,PIECE
12533,PIECE
12534,PIECE
12535,PIECE
12548,BOITE
12549,BOITE
12550,PIECE
12551,SACHET DE 50
12552,SACHET DE 50
12553,PIECE
12554,PIECE
12555,PIECE
12556,FLOWPACK
12557,PIECE
12558,PIECE
12559,PIECE
12560,BOITE
12561,BOITE
12571,PIECE
12593,BOITE
12594,BOITE
12595,PIECE
12596,SACHET DE 28
12597,PIECE
12606,PIECE
12607,PIECE
12608,PIECE
12609,PIECE
12610,PIECE
12611,PIECE
12612,PIECE
12613,PIECE
12614,PIECE
12615,PIECE
12616,PIECE
12617,PIECE
12618,PIECE
12619,PIECE
12620,PIECE
12621,PIECE
12622,SACHET DE 27
12623,SACHET DE 32
12624,SACHET DE 30
12625,SACHET DE 24
12626,SACHET DE 22
12627,PIECE
12628,PIECE
12629,PIECE
12630,PIECE
12631,PIECE
12632,PIECE
12633,PIECE
12634,PIECE
12635,PIECE
12637,PIECE
12638,PIECE
12639,SACHET DE 20
12640,FLOWPACK
12641,PIECE
12642,PIECE
12644,PIECE
12645,PIECE
12646,PIECE
12647,PIECE
12675,CARTON DE 750
12702,PIECE
12703,PIECE
12704,PIECE
12705,PIECE
12706,PIECE
12707,PIECE
12708,PIECE
12709,FLOWPACK
12715,PIECE
12716,PIECE
12717,PIECE
12718,PIECE
12719,PIECE
12720,PIECE
12721,PIECE
12722,PIECE
12723,PIECE
12724,PIECE
12725,PIECE
12726,PIECE
12727,PIECE
12728,PIECE
12729,PIECE
12730,PIECE
12731,PIECE
12732,PIECE
12762,CARTON DE 50
12782,PIECE
12783,PIECE
12784,PIECE
12785,PIECE
12813,CARTON DE 750
12821,CARTON DE 6
12823,CARTON DE 750
12825,PIECE
12849,CARTON DE 6
12886,PIECE
12887,PIECE
12898,PIECE
12966,CARTON DE 6
12973,BOITE
12974,BOITE
12975,BOITE
12976,BOITE
12977,PIECE
13010,CARTON DE 6
13031,PIECE
13061,PIECE
13062,PIECE
13072,PIECE
13073,PIECE
13080,CARTON DE 25
13085,PIECE
13086,PIECE
13087,PIECE
13088,BOITE
13089,BOITE
13090,PIECE
13091,PIECE
13092,PIECE
13093,PIECE
13094,PIECE
13097,CARTON DE 25
13186,CARTON DE 6
13253,SACHET DE 32
13254,SACHET DE 30
13255,SACHET DE 28
13256,SACHET DE 24
13257,SACHET DE 22
13258,SACHET DE 18
13259,SACHET DE 16
13260,SACHET DE 14
13261,PIECE
13301,PIECE
13327,CARTON DE 6
13331,CARTON DE 750
13345,CARTON DE 750
13346,PIECE
13347,PIECE
13348,PIECE
13349,PIECE
13350,PIECE
13351,PIECE
13352,PIECE
13353,CARTON DE 750
13366,CARTON DE 6
13375,CARTON DE 750
13379,PIECE
13413,PIECE
13424,CARTON DE 750
13446,BOITE
13465,CARTON DE 750
13468,PIECE
13482,PIECE
13483,PIECE
13484,PIECE
13485,PIECE
13486,PIECE
13517,CARTON DE 750
13520,SACHET DE 20
13521,SACHET DE 20
13522,SACHET DE 15
13523,SACHET DE 14
13524,SACHET DE 14
13525,SACHET DE 14
13526,PIECE
13527,PIECE
13528,PIECE
13529,PIECE
13530,PIECE
13531,PIECE
13532,PIECE
13533,SACHET DE 14
13534,SACHET DE 20
13535,SACHET DE 20
13536,SACHET DE 15
13544,CARTON DE 750
13549,PIECE
13551,PIECE
13552,PIECE
13553,PIECE
13558,CARTON DE 750
13579,PIECE
13580,PIECE
13655,PIECE
13660,CARTON DE 6
13668,PIECE
13691,PIECE
13692,PIECE
13713,CARTON DE 750
13728,BOITE
13734,CARTON DE 6
13737,CARTON DE 750
13758,CARTON DE 750
13773,PIECE
13774,PIECE
13775,PIECE
13776,PIECE
13777,PIECE
13778,PIECE
13779,PIECE
13843,1
13914,CARTON DE 750
13933,CARTON DE 6
13940,CARTON DE 750
13943,CARTON DE 750
13960,CARTON DE 50
13987,CARTON DE 750
14006,CARTON DE 750
14015,PIECE
14016,SACHET DE 14
14017,PIECE
14044,CARTON DE 750
14092,CARTON DE 750
14104,CARTON DE 6
14118,PIECE
14143,PIECE
14147,PIECE
14148,PIECE
14149,PIECE
14150,PIECE
14151,PIECE
14152,PIECE
14153,PIECE
14154,FLOWPACK
14156,BOITE DE 50
14163,1
14181,1
14184,PIECE
14215,1
14291,PIECE
14292,PIECE
14293,PIECE
14294,PIECE
14295,PIECE
14297,PIECE
14314,PIECE
14315,PIECE
14359,CARTON DE 750
14373,CARTON DE 6
14378,PIECE
14380,PIECE
14381,FLOWPACK
14382,PIECE
14396,CARTON DE 6
14399,CARTON DE 750
14414,SACHET DE 25
14415,BOITE
14416,BOITE
14431,CARTON DE 750
14462,PIECE
14463,PIECE
14464,PIECE
14465,SACHET DE 50
14466,SACHET DE 50
14467,PIECE
14468,PIECE
14469,PIECE
14470,PIECE
14479,CARTON DE 750
14496,CARTON DE 6
14508,CARTON DE 6
14512,PIECE
14513,PIECE
14514,PIECE
14515,PIECE
14522,CARTON DE 750
14558,SACHET DE 20
14559,SACHET DE 20
14560,SACHET DE 40
14561,SACHET DE 15
14562,SACHET DE 20
14563,SACHET DE 40
14588,CARTON DE 750
14638,PIECE
14647,PIECE
14681,CARTON DE 750
14683,CARTON DE 6
14691,PIECE
14708,CARTON DE 750
14714,PIECE
14716,PIECE
14717,PIECE
14718,PIECE
14719,PIECE
14726,CARTON DE 6
14751,CARTON DE 750
14767,CARTON DE 750
14787,CARTON DE 750
14811,CARTON DE 500
14835,CARTON DE 750
14842,CARTON DE 750
14853,SACHET DE 32
14854,SACHET DE 30
14855,SACHET DE 28
14856,SACHET DE 24
14875,CARTON DE 750
14881,CARTON DE 750
14882,CARTON DE 6
14902,PIECE
14906,CARTON DE 750
14909,PIECE
14928,PIECE
14938,CARTON DE 6
14965,PIECE
14967,PIECE
14968,PIECE
14969,PIECE
14970,PIECE
14971,PIECE
14972,PIECE
14973,BOITE
14974,BOITE
14978,CARTON DE 750
